,name_buy,price_buy,price_sell,postcode_buy,postcode_sell,mileage_buy,mileage_sell,engine_buy,engine_sell,buy_score,score_by_brand,score_by_name,link_buy,link_sell
4394,Ford Focus,4500,9700,MK3 6JS,DT2 7LU,75000.0,30675.0,1.0,1.6,1329.2499999999998,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202305046999504,https://www.autotrader.co.uk/car-details/202302084052215
9270,Volkswagen Polo,6889,8998,MK3 6JS,DT2 7LU,101291.0,63834.0,1.2,1.2,1329.100374169472,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202303235533180,https://www.autotrader.co.uk/car-details/202304286761606
6754,Peugeot 2008,5490,8295,MK3 6JS,DT2 7LU,92916.0,44000.0,1.6,1.6,1328.2965258943561,562.1199314888854,136.91923491054794,https://www.autotrader.co.uk/car-details/202305067089643,https://www.autotrader.co.uk/car-details/202305247741331
6498,Ford Fiesta,4995,6490,MK3 6JS,DT2 7LU,79124.0,70300.0,1.0,1.0,1328.2758707850967,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305227639616,https://www.autotrader.co.uk/car-details/202304236579238
8796,Ford Focus,6995,9595,MK3 6JS,DT2 7LU,112346.0,57383.0,1.5,1.5,1328.0027771349226,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202304045961095,https://www.autotrader.co.uk/car-details/202305207597799
6766,Audi A3,7250,8995,MK3 6JS,DT2 7LU,102500.0,130000.0,1.2,2.0,1327.90243902439,236.33866603688185,106.47202979555448,https://www.autotrader.co.uk/car-details/202304206499489,https://www.autotrader.co.uk/car-details/202305127291214
8544,Peugeot 108,6198,9244,MK3 6JS,DT2 7LU,43340.0,18890.0,1.0,1.0,1327.6174434702355,562.1199314888854,407.14888533918224,https://www.autotrader.co.uk/car-details/202304266675484,https://www.autotrader.co.uk/car-details/202305257763675
6956,MINI Hatch Cooper,6695,8995,MK3 6JS,DT2 7LU,109000.0,62900.0,1.5,1.5,1327.2477064220184,253.1717803535523,-30.099187678308482,https://www.autotrader.co.uk/car-details/202303024808347,https://www.autotrader.co.uk/car-details/202304076075291
9896,MINI Hatch,5990,7690,MK3 6JS,DT2 7LU,96081.0,75000.0,1.5,1.5,1327.005339245012,253.1717803535523,273.30048371430587,https://www.autotrader.co.uk/car-details/202305036963308,https://www.autotrader.co.uk/car-details/202305257790697
227,Volkswagen Polo,4299,6625,MK3 6JS,DT2 7LU,92911.0,53000.0,1.2,1.2,1326.8396637642475,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305217618044,https://www.autotrader.co.uk/car-details/202302074020282
8797,Ford Focus,6995,8600,MK3 6JS,DT2 7LU,112346.0,61912.0,1.5,1.0,1326.7329499937691,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202304045961095,https://www.autotrader.co.uk/car-details/202304136238519
863,Volkswagen Polo,4695,6408,MK3 6JS,DT2 7LU,89000.0,80416.0,1.2,1.4,1326.670382022472,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202303095075930,https://www.autotrader.co.uk/car-details/202305237702489
984,Vauxhall Insignia,2250,5990,MK3 6JS,DT2 7LU,121800.0,43200.0,2.0,2.0,1326.5024630541873,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202303064949359,https://www.autotrader.co.uk/car-details/202304236579113
6920,Jaguar XF,6290,9500,MK3 6JS,DT2 7LU,126000.0,71000.0,2.2,3.0,1326.4603174603176,100.92809709492587,46.46250142503064,https://www.autotrader.co.uk/car-details/202305097187495,https://www.autotrader.co.uk/car-details/202305217615711
952,Volkswagen Golf,6400,7990,MK3 6JS,DT2 7LU,65000.0,63150.0,1.2,1.4,1324.068131868132,695.0849396237942,762.4739266256026,https://www.autotrader.co.uk/car-details/202202112423983,https://www.autotrader.co.uk/car-details/202206016399932
3327,BMW 1 Series,5250,6895,MK3 6JS,DT2 7LU,109200.0,109863.0,1.6,2.0,1323.99,335.05811778751035,446.91156875323935,https://www.autotrader.co.uk/car-details/202304156324210,https://www.autotrader.co.uk/car-details/202305026905135
3328,BMW 1 Series,5250,6895,MK3 6JS,DT2 7LU,109200.0,109863.0,1.6,2.0,1323.99,335.05811778751035,446.91156875323935,https://www.autotrader.co.uk/car-details/202304156324210,https://www.autotrader.co.uk/car-details/202305026905135
9356,Ford Fiesta,4795,9000,MK3 6JS,DT2 7LU,107000.0,35931.0,1.5,1.6,1323.8012996495327,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305187502048,https://www.autotrader.co.uk/car-details/202305237707263
7778,Vauxhall Corsa,4600,6000,MK3 6JS,DT2 7LU,108723.0,88108.0,1.4,1.2,1323.6365197183056,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303024820025,https://www.autotrader.co.uk/car-details/202305187529868
9847,Volkswagen Golf,5995,8798,MK3 6JS,DT2 7LU,127990.0,60395.0,1.6,1.6,1322.6594655832487,695.0849396237942,762.4739266256026,https://www.autotrader.co.uk/car-details/202204224899636,https://www.autotrader.co.uk/car-details/202303245584863
8449,SEAT Ibiza,7000,8599,MK3 6JS,DT2 7LU,72953.0,60318.0,1.2,1.2,1322.063273614519,714.1375920262108,632.9000083270184,https://www.autotrader.co.uk/car-details/202305247727213,https://www.autotrader.co.uk/car-details/202305046980658
331,MINI Hatch,2890,4890,MK3 6JS,DT2 7LU,106000.0,70000.0,1.6,1.6,1320.754716981132,253.1717803535523,273.30048371430587,https://www.autotrader.co.uk/car-details/202305177485380,https://www.autotrader.co.uk/car-details/202305227654165
4246,Vauxhall Corsa,4295,6472,MK3 6JS,DT2 7LU,75000.0,39000.0,1.4,1.2,1320.7133333333334,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202302134224142,https://www.autotrader.co.uk/car-details/202303315822181
5732,BMW 3 Series,6700,7795,MK3 6JS,DT2 7LU,87932.0,106000.0,2.0,2.0,1319.997270618205,335.05811778751035,45.78720287617735,https://www.autotrader.co.uk/car-details/202305197542047,https://www.autotrader.co.uk/car-details/202303235541531
790,Ford Fiesta,4595,5950,MK3 6JS,DT2 7LU,81099.0,79000.0,1.4,1.4,1319.9299621450325,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202304076079504,https://www.autotrader.co.uk/car-details/202305057055452
10038,Vauxhall Mokka,8495,9990,MK3 6JS,DT2 7LU,78155.0,69000.0,1.4,1.4,1319.8771671678076,575.9489604687036,385.2970821269751,https://www.autotrader.co.uk/car-details/202305257757438,https://www.autotrader.co.uk/car-details/202305097174618
2173,Nissan Qashqai,5735,9250,MK3 6JS,DT2 7LU,90566.0,34000.0,1.6,1.6,1319.5901331625555,482.0798915413159,591.7110406498663,https://www.autotrader.co.uk/car-details/202304216533768,https://www.autotrader.co.uk/car-details/202304066052955
1976,Ford Focus,7009,9979,MK3 6JS,DT2 7LU,45000.0,19992.0,1.6,1.6,1319.472,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202304206483157,https://www.autotrader.co.uk/car-details/202303295726918
1871,Ford Fiesta,3995,5490,MK3 6JS,DT2 7LU,102000.0,90000.0,1.6,1.6,1319.1176470588234,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305267801926,https://www.autotrader.co.uk/car-details/202305257776364
4084,Ford Fiesta,5299,6500,MK3 6JS,DT2 7LU,73000.0,60125.0,1.6,1.2,1318.9063926940642,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202304156310046,https://www.autotrader.co.uk/car-details/202305057034959
10429,Citroen C1,4295,5995,MK3 6JS,DT2 7LU,65745.0,51000.0,1.0,1.0,1318.731462468629,297.1911494558417,584.1236227539694,https://www.autotrader.co.uk/car-details/202304286780632,https://www.autotrader.co.uk/car-details/202304176358141
1772,Volkswagen Polo,4499,7600,MK3 6JS,DT2 7LU,81695.0,34741.0,1.2,1.2,1318.7078890997002,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305217631452,https://www.autotrader.co.uk/car-details/202305157401350
6162,Ford Focus,6650,9995,MK3 6JS,DT2 7LU,65000.0,41000.0,1.0,1.6,1318.7019230769229,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202305237711690,https://www.autotrader.co.uk/car-details/202305187503659
9400,Ford Fiesta,5973,8249,MK3 6JS,DT2 7LU,85000.0,49223.0,1.0,1.0,1318.018211764706,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202304286799116,https://www.autotrader.co.uk/car-details/202304256642025
7170,Audi A4,7999,9490,MK3 6JS,DT2 7LU,105206.0,93000.0,2.0,2.0,1318.0141817006636,236.33866603688185,536.0165868489644,https://www.autotrader.co.uk/car-details/202303115142288,https://www.autotrader.co.uk/car-details/202303275662715
9849,Volkswagen Golf,6000,9389,MK3 6JS,DT2 7LU,127000.0,61723.0,1.6,2.0,1317.6645480314962,695.0849396237942,762.4739266256026,https://www.autotrader.co.uk/car-details/202305047015070,https://www.autotrader.co.uk/car-details/202305167424391
2003,Ford Focus,5395,6995,MK3 6JS,DT2 7LU,72928.0,60000.0,1.6,1.6,1316.3668275559455,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202304196449331,https://www.autotrader.co.uk/car-details/202304216512135
10243,Nissan Juke,6500,9799,MK3 6JS,DT2 7LU,94000.0,37498.0,1.5,1.5,1316.020234042553,482.0798915413159,388.9344190345222,https://www.autotrader.co.uk/car-details/202305057066895,https://www.autotrader.co.uk/car-details/202304156311448
7042,Volkswagen Golf,6995,9498,MK3 6JS,DT2 7LU,109000.0,57302.0,1.6,1.6,1315.8431743119265,695.0849396237942,762.4739266256026,https://www.autotrader.co.uk/car-details/202304286774887,https://www.autotrader.co.uk/car-details/202304146284003
6146,Ford Focus,7490,9085,MK3 6JS,DT2 7LU,52411.0,54027.0,1.6,2.0,1315.3431913148004,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202304056013655,https://www.autotrader.co.uk/car-details/202305247731548
224,Volkswagen Polo,4695,6625,MK3 6JS,DT2 7LU,77837.0,53000.0,1.2,1.2,1314.1565065457303,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305067082338,https://www.autotrader.co.uk/car-details/202302074020282
2185,Mercedes-Benz C Class,5059,6499,MK3 6JS,DT2 7LU,148000.0,135000.0,2.1,2.1,1313.5135135135135,674.6935023774138,875.925760023422,https://www.autotrader.co.uk/car-details/202305227636616,https://www.autotrader.co.uk/car-details/202305137349376
978,Vauxhall Insignia,2950,5990,MK3 6JS,DT2 7LU,99998.0,43200.0,2.0,2.0,1313.3062661253225,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202305177488289,https://www.autotrader.co.uk/car-details/202304236579113
3617,Ford Fiesta,3995,8189,MK3 6JS,DT2 7LU,90000.0,28164.0,1.0,1.0,1312.4424000000001,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305057039773,https://www.autotrader.co.uk/car-details/202304126215201
9336,Ford Fiesta,6700,9900,MK3 6JS,DT2 7LU,58377.0,38307.0,1.0,1.6,1312.4004316768587,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202304025891892,https://www.autotrader.co.uk/car-details/202304266686055
9479,Ford Fiesta,7800,9495,MK3 6JS,DT2 7LU,39054.0,37792.0,1.2,1.5,1312.181901981871,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305227639113,https://www.autotrader.co.uk/car-details/202303245592878
140,Vauxhall Astra,2185,3995,MK3 6JS,DT2 7LU,84500.0,70000.0,1.4,1.6,1311.9822485207098,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202304116178340,https://www.autotrader.co.uk/car-details/202303135183363
812,Ford Fiesta,4290,6000,MK3 6JS,DT2 7LU,88311.0,50803.0,1.6,1.2,1311.624146482318,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303145224386,https://www.autotrader.co.uk/car-details/202305047015046
3361,BMW 1 Series,5850,9995,MK3 6JS,DT2 7LU,146547.0,46372.0,2.0,2.0,1311.606105890943,335.05811778751035,446.91156875323935,https://www.autotrader.co.uk/car-details/202305157395216,https://www.autotrader.co.uk/car-details/202305177486632
612,Vauxhall Corsa,2499,4250,MK3 6JS,DT2 7LU,81894.0,56619.0,1.3,1.2,1311.4700069602172,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202305127300119,https://www.autotrader.co.uk/car-details/202305127284985
10024,Vauxhall Mokka,6280,8000,MK3 6JS,DT2 7LU,96000.0,68864.0,1.7,1.6,1310.9266666666667,575.9489604687036,385.2970821269751,https://www.autotrader.co.uk/car-details/202302094103243,https://www.autotrader.co.uk/car-details/202304286780397
5712,Citroen DS3,4990,6399,MK3 6JS,DT2 7LU,59892.0,55720.0,1.6,1.6,1310.8508648901354,297.1911494558417,354.1287160265672,https://www.autotrader.co.uk/car-details/202303255618594,https://www.autotrader.co.uk/car-details/202304186425397
1423,Volvo XC60,7995,9995,MK3 6JS,DT2 7LU,130500.0,85500.0,2.4,2.4,1310.3448275862067,358.6075116963988,1506.0689437572532,https://www.autotrader.co.uk/car-details/202304166348881,https://www.autotrader.co.uk/car-details/202305107218931
6500,Ford Fiesta,4995,7998,MK3 6JS,DT2 7LU,79124.0,51783.0,1.0,1.5,1310.2164450735554,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305227639616,https://www.autotrader.co.uk/car-details/202305127306655
8677,Vauxhall Insignia,8450,10000,MK3 6JS,DT2 7LU,73000.0,61681.0,2.0,2.0,1309.6650684931508,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202304035921931,https://www.autotrader.co.uk/car-details/202305207580507
9546,Ford Fiesta,8774,9900,MK3 6JS,DT2 7LU,30881.0,38307.0,1.5,1.6,1309.4727138046048,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305177486452,https://www.autotrader.co.uk/car-details/202304266686055
9845,Volkswagen Golf,5995,9389,MK3 6JS,DT2 7LU,127990.0,61723.0,1.6,2.0,1309.4014344870693,695.0849396237942,762.4739266256026,https://www.autotrader.co.uk/car-details/202204224899636,https://www.autotrader.co.uk/car-details/202305167424391
1779,Volkswagen Polo,3950,7899,MK3 6JS,DT2 7LU,130843.0,43384.0,1.4,1.4,1309.3815947356757,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305107214923,https://www.autotrader.co.uk/car-details/202303155275292
4261,Vauxhall Corsa,2490,6472,MK3 6JS,DT2 7LU,128532.0,39000.0,1.3,1.2,1308.9308499050821,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202304176366523,https://www.autotrader.co.uk/car-details/202303315822181
8932,Ford Focus,6995,9595,MK3 6JS,DT2 7LU,76000.0,57383.0,1.0,1.5,1308.7350877192982,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202303245564934,https://www.autotrader.co.uk/car-details/202305207597799
4689,Ford C-Max,5490,7434,MK3 6JS,DT2 7LU,80475.0,54173.0,2.0,2.0,1308.633886300093,722.8608854553976,958.7159797403674,https://www.autotrader.co.uk/car-details/202305057057414,https://www.autotrader.co.uk/car-details/202305026921889
2899,Audi A5 Cabriolet,6800,9099,MK3 6JS,DT2 7LU,154000.0,87653.0,2.0,2.0,1308.5340714285715,236.33866603688185,487.372080395389,https://www.autotrader.co.uk/car-details/202207207968884,https://www.autotrader.co.uk/car-details/202305157378748
3427,BMW 1 Series,6895,9995,MK3 6JS,DT2 7LU,109863.0,46372.0,2.0,2.0,1308.476921256474,335.05811778751035,446.91156875323935,https://www.autotrader.co.uk/car-details/202305026905135,https://www.autotrader.co.uk/car-details/202305177486632
2219,Mercedes-Benz C Class,6490,8959,MK3 6JS,DT2 7LU,145893.0,77300.0,2.1,2.1,1308.1758549073636,674.6935023774138,875.925760023422,https://www.autotrader.co.uk/car-details/202304276752585,https://www.autotrader.co.uk/car-details/202303155275690
7266,Fiat 500,4750,6595,MK3 6JS,DT2 7LU,62073.0,44000.0,1.2,1.2,1307.8149920255184,252.93659626935664,210.21562539784054,https://www.autotrader.co.uk/car-details/202305257781723,https://www.autotrader.co.uk/car-details/202303305776211
8933,Ford Focus,6995,8600,MK3 6JS,DT2 7LU,76000.0,61912.0,1.0,1.0,1307.4836842105262,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202303245564934,https://www.autotrader.co.uk/car-details/202304136238519
4150,MINI Hatch,4960,7250,MK3 6JS,DT2 7LU,71675.0,40923.0,1.6,1.6,1307.4805720265085,253.1717803535523,273.30048371430587,https://www.autotrader.co.uk/car-details/202305217611652,https://www.autotrader.co.uk/car-details/202305097158416
354,Audi A3,3495,4950,MK3 6JS,DT2 7LU,103493.0,92996.0,1.6,1.6,1307.4234972413592,236.33866603688185,106.47202979555448,https://www.autotrader.co.uk/car-details/202305067088840,https://www.autotrader.co.uk/car-details/202304116166634
5815,Nissan Qashqai,7749,9550,MK3 6JS,DT2 7LU,85010.0,61679.0,1.5,1.5,1306.7154334784143,482.0798915413159,591.7110406498663,https://www.autotrader.co.uk/car-details/202305127317458,https://www.autotrader.co.uk/car-details/202304256673817
9779,Ford Fiesta,7300,9289,MK3 6JS,DT2 7LU,72000.0,31532.0,1.5,1.0,1306.60725,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202302214501401,https://www.autotrader.co.uk/car-details/202305127308121
3107,Vauxhall Astra,3990,9000,MK3 6JS,DT2 7LU,130850.0,32118.0,1.7,1.6,1306.5963221245702,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202305137335202,https://www.autotrader.co.uk/car-details/202303245594187
10612,Vauxhall Astra Gtc,7374,9649,MK3 6JS,DT2 7LU,48801.0,28021.0,1.4,1.4,1306.2800967193295,575.9489604687036,697.4344654788108,https://www.autotrader.co.uk/car-details/202305207585100,https://www.autotrader.co.uk/car-details/202304035901493
9330,Ford Fiesta,6700,8249,MK3 6JS,DT2 7LU,58377.0,49223.0,1.0,1.0,1306.1038936567484,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202304025891892,https://www.autotrader.co.uk/car-details/202304256642025
8462,SEAT Ibiza,6995,9753,MK3 6JS,DT2 7LU,69700.0,33000.0,1.2,1.2,1305.7962697274031,714.1375920262108,632.9000083270184,https://www.autotrader.co.uk/car-details/202304266707334,https://www.autotrader.co.uk/car-details/202305087132629
4010,Ford Fiesta,6045,8198,MK3 6JS,DT2 7LU,77800.0,47168.0,1.0,1.0,1305.304678663239,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305257777046,https://www.autotrader.co.uk/car-details/202304206469341
6367,Vauxhall Zafira Tourer,4850,7550,MK3 6JS,DT2 7LU,105814.0,73037.0,1.4,2.0,1304.5526111856652,575.9489604687036,942.4624171473818,https://www.autotrader.co.uk/car-details/202304056005722,https://www.autotrader.co.uk/car-details/202304266702847
7267,Fiat 500,4750,6300,MK3 6JS,DT2 7LU,62073.0,52229.0,1.2,1.2,1304.189422132006,252.93659626935664,210.21562539784054,https://www.autotrader.co.uk/car-details/202305257781723,https://www.autotrader.co.uk/car-details/202305167435680
9954,SKODA Fabia,7999,9637,MK3 6JS,DT2 7LU,29759.0,23669.0,1.2,1.2,1302.793171813569,390.3081064572115,119.52434272874302,https://www.autotrader.co.uk/car-details/202305167442806,https://www.autotrader.co.uk/car-details/202305177479111
7668,Vauxhall Corsa,3779,7489,MK3 6JS,DT2 7LU,124671.0,51058.0,1.2,1.4,1302.3432875327862,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303185369234,https://www.autotrader.co.uk/car-details/202305197563953
713,Ford Focus,4495,6250,MK3 6JS,DT2 7LU,82000.0,60838.0,1.6,1.6,1302.0815853658537,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202303215472763,https://www.autotrader.co.uk/car-details/202305247716600
230,Volkswagen Polo,4095,6625,MK3 6JS,DT2 7LU,103000.0,53000.0,1.2,1.2,1301.8446601941748,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305117243280,https://www.autotrader.co.uk/car-details/202302074020282
4386,Ford Focus,4695,9700,MK3 6JS,DT2 7LU,73708.0,30675.0,1.0,1.6,1301.829304485266,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202305047021020,https://www.autotrader.co.uk/car-details/202302084052215
4954,Mercedes-Benz C Class,7499,9300,MK3 6JS,DT2 7LU,68750.0,49680.0,2.1,2.1,1301.4353454545455,674.6935023774138,875.925760023422,https://www.autotrader.co.uk/car-details/202209240070547,https://www.autotrader.co.uk/car-details/202304116165773
93,Volkswagen Golf,3495,6295,MK3 6JS,DT2 7LU,146400.0,68000.0,2.0,2.0,1300.5464480874318,695.0849396237942,762.4739266256026,https://www.autotrader.co.uk/car-details/202305257759083,https://www.autotrader.co.uk/car-details/202305227646623
4952,Mercedes-Benz C Class,7499,8450,MK3 6JS,DT2 7LU,68750.0,94000.0,2.1,2.1,1300.2763636363636,674.6935023774138,875.925760023422,https://www.autotrader.co.uk/car-details/202209240070547,https://www.autotrader.co.uk/car-details/202304256638251
7558,Vauxhall Corsa,5495,8449,MK3 6JS,DT2 7LU,64000.0,39439.0,1.0,1.4,1300.25453125,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202305057067351,https://www.autotrader.co.uk/car-details/202305247740759
5661,Renault Clio,5490,9500,MK3 6JS,DT2 7LU,97000.0,31452.0,1.5,1.5,1300.2321649484536,625.8645413490611,912.9963992392757,https://www.autotrader.co.uk/car-details/202302164314169,https://www.autotrader.co.uk/car-details/202301163310158
5208,Audi A3,6995,8498,MK3 6JS,DT2 7LU,63300.0,73000.0,1.2,1.6,1299.9881516587675,236.33866603688185,106.47202979555448,https://www.autotrader.co.uk/car-details/202301223501304,https://www.autotrader.co.uk/car-details/202305177497106
10359,KIA RIO,6150,9395,MK3 6JS,DT2 7LU,103625.0,41500.0,1.4,1.4,1299.5657418576598,195.66112180453885,-138.40133096761136,https://www.autotrader.co.uk/car-details/202304296826049,https://www.autotrader.co.uk/car-details/202305046992787
10023,Vauxhall Mokka,6280,8000,MK3 6JS,DT2 7LU,96000.0,68264.0,1.7,1.6,1299.5047916666665,575.9489604687036,385.2970821269751,https://www.autotrader.co.uk/car-details/202302094103243,https://www.autotrader.co.uk/car-details/202305117260300
7810,Vauxhall Corsa,6490,8449,MK3 6JS,DT2 7LU,51000.0,39439.0,1.2,1.4,1298.504218487395,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202304066055760,https://www.autotrader.co.uk/car-details/202305247740759
4844,Peugeot 107,3990,7450,MK3 6JS,DT2 7LU,61300.0,23000.0,1.0,1.0,1298.205546492659,562.1199314888854,824.2858348466739,https://www.autotrader.co.uk/car-details/202303054931657,https://www.autotrader.co.uk/car-details/202304176385329
411,Honda Civic,1995,6050,MK3 6JS,DT2 7LU,119000.0,48977.0,1.4,1.8,1298.0505555555555,1100.690602499355,1235.9387125881021,https://www.autotrader.co.uk/car-details/202304286764288,https://www.autotrader.co.uk/car-details/202304256673661
903,Volkswagen Golf,4995,9200,MK3 6JS,DT2 7LU,101732.0,35859.0,1.4,1.6,1296.924351482326,695.0849396237942,762.4739266256026,https://www.autotrader.co.uk/car-details/202304286779781,https://www.autotrader.co.uk/car-details/202305036940846
9784,Ford Fiesta,7300,9900,MK3 6JS,DT2 7LU,72000.0,38307.0,1.5,1.6,1296.8515624999998,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202302214501401,https://www.autotrader.co.uk/car-details/202304266686055
3280,BMW 3 Series,4900,7700,MK3 6JS,DT2 7LU,149005.0,69000.0,2.0,2.0,1296.6007852085502,335.05811778751035,45.78720287617735,https://www.autotrader.co.uk/car-details/202305157393873,https://www.autotrader.co.uk/car-details/202305207590134
4922,Audi A1,6490,8000,MK3 6JS,DT2 7LU,86740.0,65133.0,1.6,1.4,1295.8375440561285,236.33866603688185,730.088696476924,https://www.autotrader.co.uk/car-details/202304296823188,https://www.autotrader.co.uk/car-details/202305227639271
2121,Vauxhall Insignia,2999,5490,MK3 6JS,DT2 7LU,140338.0,73000.0,2.0,2.0,1295.750260086363,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202302274687590,https://www.autotrader.co.uk/car-details/202305097175027
1507,Ford C-Max,4659,5045,MK3 6JS,DT2 7LU,59960.0,100600.0,2.0,1.0,1295.2501667778517,722.8608854553976,958.7159797403674,https://www.autotrader.co.uk/car-details/202304055988464,https://www.autotrader.co.uk/car-details/202305177489031
4703,Ford C-Max,7434,8750,MK3 6JS,DT2 7LU,54173.0,42654.0,2.0,1.6,1295.2177283886806,722.8608854553976,958.7159797403674,https://www.autotrader.co.uk/car-details/202305026921889,https://www.autotrader.co.uk/car-details/202305157402406
7601,Vauxhall Corsa,5499,9100,MK3 6JS,DT2 7LU,61803.0,22228.0,1.4,1.4,1295.131757358057,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202302194424809,https://www.autotrader.co.uk/car-details/202305016872320
8672,Vauxhall Insignia,7995,10000,MK3 6JS,DT2 7LU,95512.0,61681.0,2.0,2.0,1294.8153635145322,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202305157393587,https://www.autotrader.co.uk/car-details/202305207580507
776,Ford Fiesta,4799,6000,MK3 6JS,DT2 7LU,55000.0,50803.0,1.4,1.2,1294.2449121212123,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202304246597662,https://www.autotrader.co.uk/car-details/202305047015046
143,Vauxhall Astra,1795,3995,MK3 6JS,DT2 7LU,119000.0,70000.0,1.6,1.6,1294.1176470588236,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202303185378534,https://www.autotrader.co.uk/car-details/202303135183363
10533,Renault Captur,8498,9999,MK3 6JS,DT2 7LU,52536.0,45272.0,1.5,1.5,1293.4610933455153,625.8645413490611,666.3654015187517,https://www.autotrader.co.uk/car-details/202304266675511,https://www.autotrader.co.uk/car-details/202305026932015
5932,Nissan Qashqai,5495,6850,MK3 6JS,DT2 7LU,121212.0,115700.0,1.5,1.5,1293.3826683826685,482.0798915413159,591.7110406498663,https://www.autotrader.co.uk/car-details/202201071087855,https://www.autotrader.co.uk/car-details/202305247742413
6422,Citroen C1,4495,6699,MK3 6JS,DT2 7LU,61122.0,35863.0,1.0,1.0,1293.1849743136677,297.1911494558417,584.1236227539694,https://www.autotrader.co.uk/car-details/202209250085858,https://www.autotrader.co.uk/car-details/202305237680537
2027,Ford Focus,5499,6995,MK3 6JS,DT2 7LU,69431.0,60000.0,1.6,1.6,1292.794284973571,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202303275668176,https://www.autotrader.co.uk/car-details/202304216512135
1331,Mercedes-Benz C Class,7000,7999,MK3 6JS,DT2 7LU,66463.0,86000.0,2.1,2.1,1292.6590734694491,674.6935023774138,875.925760023422,https://www.autotrader.co.uk/car-details/202305237705750,https://www.autotrader.co.uk/car-details/202210311247174
2379,Nissan Juke,5695,7250,MK3 6JS,DT2 7LU,73321.0,65000.0,1.5,1.6,1292.3693416620067,482.0798915413159,388.9344190345222,https://www.autotrader.co.uk/car-details/202305257767751,https://www.autotrader.co.uk/car-details/202304015861680
981,Vauxhall Insignia,2850,5990,MK3 6JS,DT2 7LU,105000.0,43200.0,2.0,2.0,1291.8857142857144,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202302244589272,https://www.autotrader.co.uk/car-details/202304236579113
