,name_2,link_2,price_2,seller_2,year_2,body_2,mileage_2,engine_2,BHP_2,transmission_2,fuel_2,owners_2,brand_2,postcode_2
283,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202302224520868,3490,4.8 (117 reviews),2008,MPV,56000.0,1.8,,Manual,Petrol,,Vauxhall,DT1 3GJ
284,Audi Q7,https://www.autotrader.co.uk/car-details/202305127305879,6790,4.6 (331 reviews),2008,SUV,117000.0,4.2,321.0,Automatic,Diesel,,Audi,DT1 3GJ
285,Suzuki Splash,https://www.autotrader.co.uk/car-details/202304136249539,3495,4.5 (15 reviews),2008,MPV,47000.0,1.2,,Manual,Petrol,,Suzuki,DT1 3GJ
286,SKODA Octavia,https://www.autotrader.co.uk/car-details/202301223498913,1700,4.9 (94 reviews),2008,Hatchback,111518.0,1.9,,Manual,Diesel,5.0,SKODA,DT1 3GJ
287,MINI Clubman,https://www.autotrader.co.uk/car-details/202303024807671,6495,4.5 (34 reviews) bournemouth (29 miles),2008,Estate,59000.0,1.6,,Manual,Petrol,,MINI,DT1 3GJ
288,Jaguar XF,https://www.autotrader.co.uk/car-details/202303295739250,6950,5.0 (1 review) poole (23 miles),2008,Saloon,114000.0,4.2,,Automatic,Petrol,4.0,Jaguar,DT1 3GJ
289,Vauxhall Meriva,https://www.autotrader.co.uk/car-details/202303215462752,1995,5.0 (1 review) poole (23 miles),2008,MPV,91000.0,1.4,89.0,Manual,Petrol,3.0,Vauxhall,DT1 3GJ
290,BMW X5,https://www.autotrader.co.uk/car-details/202301073052917,6250,poole (17 miles),2008,SUV,134000.0,3.0,,Automatic,Diesel,5.0,BMW,DT1 3GJ
291,Daihatsu Sirion,https://www.autotrader.co.uk/car-details/202303205435286,2990,4.8 (117 reviews),2008,Hatchback,83000.0,1.5,102.0,Manual,Petrol,,Daihatsu,DT1 3GJ
292,Mitsubishi Colt,https://www.autotrader.co.uk/car-details/202304266702693,3190,4.6 (331 reviews),2008,Hatchback,61000.0,1.5,94.0,Automatic,Diesel,,Mitsubishi,DT1 3GJ
293,Land Rover Freelander 2,https://www.autotrader.co.uk/car-details/202304176360056,4350,bournemouth (30 miles),2008,SUV,120611.0,2.2,,Automatic,Diesel,4.0,Land,DT1 3GJ
294,Nissan Note,https://www.autotrader.co.uk/car-details/202303225515898,2490,4.8 (117 reviews),2008,Hatchback,93000.0,1.4,,Manual,Petrol,,Nissan,DT1 3GJ
295,Renault Scenic,https://www.autotrader.co.uk/car-details/202305057037364,2995,5.0 (2 reviews) yeovil (18 miles),2008,MPV,93000.0,1.6,111.0,Manual,Petrol,2.0,Renault,DT1 3GJ
296,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202305036966867,2117,4.8 (450 reviews),2008,MPV,121745.0,1.9,,Manual,Diesel,5.0,Vauxhall,DT1 3GJ
297,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305036970222,1650,chard (26 miles),2008,Hatchback,119900.0,1.7,,Manual,Diesel,5.0,Vauxhall,DT1 3GJ
298,Ford Fusion,https://www.autotrader.co.uk/car-details/202301233529092,2490,4.6 (331 reviews),2008,Hatchback,105000.0,1.6,99.0,Manual,Petrol,,Ford,DT1 3GJ
299,Volkswagen FOX,https://www.autotrader.co.uk/car-details/202304256648226,2490,4.6 (331 reviews),2008,Hatchback,88000.0,1.2,,Manual,Petrol,,Volkswagen,DT1 3GJ
300,Ford Mondeo,https://www.autotrader.co.uk/car-details/202303115135825,3990,4.8 (117 reviews),2008,Hatchback,66000.0,2.0,143.0,Manual,Petrol,,Ford,DT1 3GJ
301,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304136240876,2390,4.6 (331 reviews),2008,Hatchback,99000.0,1.4,67.0,Manual,Diesel,,Ford,DT1 3GJ
302,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202304256642830,3450,poole (24 miles),2008,Hatchback,61904.0,1.4,79.0,Manual,Petrol,2.0,Volkswagen,DT1 3GJ
303,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202305107205447,2395,poole (23 miles),2008,MPV,95000.0,1.6,,Manual,Petrol,3.0,Vauxhall,DT1 3GJ
304,Honda Civic,https://www.autotrader.co.uk/car-details/202305107223884,2490,4.6 (331 reviews),2008,Hatchback,121000.0,1.8,138.0,Manual,Petrol,,Honda,DT1 3GJ
305,Renault Modus,https://www.autotrader.co.uk/car-details/202304015866547,2390,4.6 (331 reviews),2008,Hatchback,85000.0,1.2,100.0,Manual,Petrol,,Renault,DT1 3GJ
306,Hyundai I10,https://www.autotrader.co.uk/car-details/202302023859405,2995,4.9 (82 reviews) poole (23 miles),2008,Hatchback,90800.0,1.1,65.0,Manual,Petrol,,Hyundai,DT1 3GJ
307,Land Rover Freelander 2,https://www.autotrader.co.uk/car-details/202303305788883,5490,4.6 (331 reviews),2008,SUV,106000.0,2.2,,Automatic,Diesel,,Land,DT1 3GJ
308,BMW 1 Series,https://www.autotrader.co.uk/car-details/202304246611571,8395,5.0 (211 reviews) bournemouth (26 miles),2008,Convertible,51000.0,2.0,,Automatic,Diesel,,BMW,DT1 3GJ
309,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304186403482,2295,4.1 (19 reviews) bournemouth (25 miles),2008,Hatchback,129000.0,,74.0,Manual,Petrol,,Ford,DT1 3GJ
310,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111109427443,7995,4.9 (146 reviews) gillingham (23 miles),2008,Hatchback,105604.0,3.2,247.0,Manual,Petrol,6.0,Volkswagen,DT1 3GJ
311,Mitsubishi Lancer,https://www.autotrader.co.uk/car-details/202301123194622,3790,4.6 (331 reviews),2008,Hatchback,59000.0,1.8,,Manual,Petrol,,Mitsubishi,DT1 3GJ
312,Ford Focus,https://www.autotrader.co.uk/car-details/202304266677372,2495,4.7 (19 reviews),2008,Hatchback,129000.0,1.8,125.0,Manual,Petrol,,Ford,DT1 3GJ
313,Alfa Romeo GT,https://www.autotrader.co.uk/car-details/202211091517204,4000,4.7 (19 reviews),2008,Coupe,83000.0,2.0,165.0,Manual,Petrol,2.0,Alfa,DT1 3GJ
314,Toyota Aygo,https://www.autotrader.co.uk/car-details/202303175352346,5995,5.0 (26 reviews) axminster (25 miles),2008,Hatchback,27000.0,1.0,67.0,Automatic,Petrol,3.0,Toyota,DT1 3GJ
315,Ford Fiesta,https://www.autotrader.co.uk/car-details/202302094105512,2490,4.6 (331 reviews),2008,Hatchback,96000.0,1.4,67.0,Manual,Diesel,,Ford,DT1 3GJ
316,Renault Megane,https://www.autotrader.co.uk/car-details/202302074031807,2890,4.8 (117 reviews),2008,Estate,86000.0,1.9,130.0,Manual,Diesel,,Renault,DT1 3GJ
317,MINI Hatch,https://www.autotrader.co.uk/car-details/202209219957308,7950,ferndown (26 miles),2008,Hatchback,70238.0,1.6,,Manual,Petrol,5.0,MINI,DT1 3GJ
318,Honda Civic,https://www.autotrader.co.uk/car-details/202305016876402,3150,bournemouth (29 miles),2008,Hatchback,78000.0,1.8,138.0,Manual,Petrol,2.0,Honda,DT1 3GJ
319,KIA Ceed,https://www.autotrader.co.uk/car-details/202304276749210,3290,4.8 (117 reviews),2008,Estate,72000.0,1.6,120.0,Manual,Petrol,,KIA,DT1 3GJ
320,Renault Clio,https://www.autotrader.co.uk/car-details/202305137334082,2495,poole (23 miles),2008,Hatchback,120000.0,1.1,100.0,Manual,Petrol,,Renault,DT1 3GJ
321,Mazda MX-5,https://www.autotrader.co.uk/car-details/202305016868907,3750,shaftesbury (24 miles),2008,Convertible,60800.0,1.8,,Manual,Petrol,4.0,Mazda,DT1 3GJ
322,Fiat Grande Punto,https://www.autotrader.co.uk/car-details/202305127309364,3750,blandford forum (18 miles),2008,Hatchback,65004.0,1.4,,Automatic,Petrol,6.0,Fiat,DT1 3GJ
323,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202302033891233,3990,4.8 (117 reviews),2008,Coupe,81000.0,2.1,143.0,Automatic,Diesel,,Mercedes-Benz,DT1 3GJ
324,Audi TTS,https://www.autotrader.co.uk/car-details/202304206500345,9995,4.9 (33 reviews) verwood (29 miles),2008,Coupe,98311.0,2.0,,Automatic,Petrol,,Audi,DT1 3GJ
325,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202304035915529,6202,4.9 (208 reviews),2008,Hatchback,44000.0,1.4,79.0,Automatic,Petrol,3.0,Volkswagen,DT1 3GJ
326,Volvo XC90,https://www.autotrader.co.uk/car-details/202305147362151,4750,somerton (27 miles),2008,SUV,116000.0,2.4,182.0,Automatic,Diesel,7.0,Volvo,DT1 3GJ
327,Land Rover Discovery 3,https://www.autotrader.co.uk/car-details/202304276754206,4995,bournemouth (30 miles),2008,SUV,138000.0,2.7,190.0,Manual,Diesel,4.0,Land,DT1 3GJ
328,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202302214495174,2390,4.6 (331 reviews),2008,Hatchback,113000.0,1.6,113.0,Manual,Petrol,,Vauxhall,DT1 3GJ
329,KIA RIO,https://www.autotrader.co.uk/car-details/202302114171605,3495,4.9 (82 reviews) poole (23 miles),2008,Hatchback,68000.0,1.6,110.0,Manual,Petrol,,KIA,DT1 3GJ
330,BMW 1 Series,https://www.autotrader.co.uk/car-details/202303044893251,4790,4.6 (331 reviews),2008,Coupe,88000.0,2.0,,Manual,Diesel,,BMW,DT1 3GJ
331,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304096117036,2990,4.6 (331 reviews),2008,Hatchback,85000.0,,81.0,Manual,Petrol,,Ford,DT1 3GJ
332,Ford Fiesta,https://www.autotrader.co.uk/car-details/202302023857000,2995,4.9 (82 reviews) poole (23 miles),2008,Hatchback,106000.0,1.4,78.0,Manual,Petrol,,Ford,DT1 3GJ
333,Citroen C1,https://www.autotrader.co.uk/car-details/202303275655405,3995,4.9 (82 reviews) poole (23 miles),2008,Hatchback,28800.0,1.0,67.0,Manual,Petrol,,Citroen,DT1 3GJ
334,Renault Clio,https://www.autotrader.co.uk/car-details/202304266696161,5795,4.5 (15 reviews),2008,Hatchback,37000.0,1.6,111.0,Automatic,Petrol,,Renault,DT1 3GJ
335,Peugeot Partner Tepee,https://www.autotrader.co.uk/car-details/202305036970034,7495,blandford forum (17 miles),2008,MPV,79800.0,1.6,75.0,Manual,Diesel,4.0,Peugeot,DT1 3GJ
336,Volvo XC90,https://www.autotrader.co.uk/car-details/202304266707080,4975,wimborne (25 miles),2008,SUV,139687.0,2.4,182.0,Automatic,Diesel,4.0,Volvo,DT1 3GJ
337,Ford C-Max,https://www.autotrader.co.uk/car-details/202305137341779,2290,4.6 (331 reviews),2008,MPV,111000.0,1.6,99.0,Manual,Petrol,,Ford,DT1 3GJ
338,Mercedes-Benz CLK,https://www.autotrader.co.uk/car-details/202304176372852,7250,bruton (28 miles),2008,Convertible,67000.0,1.8,184.0,Automatic,Petrol,,Mercedes-Benz,DT1 3GJ
339,Audi A6 Unspecified,https://www.autotrader.co.uk/car-details/202304076056858,3000,blandford forum (18 miles),2008,Saloon,170490.0,2.0,,Automatic,Diesel,,Audi,DT1 3GJ
340,Audi S5,https://www.autotrader.co.uk/car-details/202304266706039,9995,shepton mallet (29 miles),2008,Coupe,93000.0,4.2,,Manual,Petrol,2.0,Audi,DT1 3GJ
341,Subaru Justy,https://www.autotrader.co.uk/car-details/202304156310995,5475,ilminster (27 miles),2008,Hatchback,42525.0,1.0,68.0,Manual,Petrol,2.0,Subaru,DT1 3GJ
342,Audi A3 Cabriolet,https://www.autotrader.co.uk/car-details/202305016871508,3500,blandford forum (19 miles),2008,Convertible,126900.0,1.9,,Manual,Diesel,3.0,Audi,DT1 3GJ
343,Land Rover Discovery 3,https://www.autotrader.co.uk/car-details/202305097172774,5295,5.0 (6 reviews) bournemouth (29 miles),2008,SUV,138300.0,2.7,190.0,Manual,Diesel,2.0,Land,DT1 3GJ
344,Audi TT,https://www.autotrader.co.uk/car-details/202305097165989,7350,bournemouth (24 miles),2008,Convertible,53826.0,2.0,,Manual,Petrol,6.0,Audi,DT1 3GJ
345,Honda Jazz,https://www.autotrader.co.uk/car-details/202304296817276,2495,4.4 (14 reviews) bournemouth (29 miles),2008,Hatchback,94000.0,1.4,82.0,Manual,Petrol,2.0,Honda,DT1 3GJ
346,Nissan Qashqai,https://www.autotrader.co.uk/car-details/202305117249504,3950,bournemouth (27 miles),2008,Hatchback,124000.0,2.0,148.0,Automatic,Diesel,4.0,Nissan,DT1 3GJ
347,Peugeot 207,https://www.autotrader.co.uk/car-details/202304146290124,1500,4.3 (6 reviews) bournemouth (26 miles),2008,Hatchback,101000.0,1.4,75.0,Manual,Petrol,,Peugeot,DT1 3GJ
348,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305127289056,2995,5.0 (103 reviews) chard (25 miles),2008,Hatchback,113000.0,2.0,148.0,Manual,Petrol,,Ford,DT1 3GJ
349,Ford C-Max,https://www.autotrader.co.uk/car-details/202305057061383,1995,4.3 (6 reviews) bournemouth (26 miles),2008,MPV,89000.0,1.8,123.0,Manual,Petrol,,Ford,DT1 3GJ
350,Chevrolet Kalos,https://www.autotrader.co.uk/car-details/202305097170166,1500,4.9 (75 reviews) ringwood (29 miles),2008,Hatchback,78000.0,1.4,93.0,Manual,Petrol,5.0,Chevrolet,DT1 3GJ
351,Saab 9-3,https://www.autotrader.co.uk/car-details/202305047009668,4750,4.9 (75 reviews) ringwood (29 miles),2008,Saloon,54000.0,1.9,,Automatic,Diesel,4.0,Saab,DT1 3GJ
352,BMW 3 Series,https://www.autotrader.co.uk/car-details/202305127303097,5995,5.0 (11 reviews) poole (24 miles),2008,Coupe,108500.0,3.0,,Automatic,Petrol,2.0,BMW,DT1 3GJ
353,Ford C-Max,https://www.autotrader.co.uk/car-details/202305157379820,4750,5.0 (33 reviews) weymouth (8 miles),2008,MPV,27000.0,2.0,143.0,Automatic,Petrol,,Ford,DT1 3GJ
354,Peugeot 207 SW,https://www.autotrader.co.uk/car-details/202304066041933,3495,4.3 (6 reviews) bournemouth (26 miles),2008,Estate,75000.0,1.6,120.0,Automatic,Petrol,,Peugeot,DT1 3GJ
355,Audi TT,https://www.autotrader.co.uk/car-details/202304206501876,4995,4.3 (6 reviews) bournemouth (26 miles),2008,Convertible,114000.0,2.0,,Manual,Diesel,,Audi,DT1 3GJ
356,Saab 9-3,https://www.autotrader.co.uk/car-details/202302063989873,3795,4.9 (146 reviews) gillingham (23 miles),2009,Convertible,102355.0,1.8,,Manual,Petrol,4.0,Saab,DT1 3GJ
357,Volkswagen Tiguan,https://www.autotrader.co.uk/car-details/202305117269008,2750,4.9 (56 reviews) christchurch (30 miles),2009,SUV,159558.0,2.0,,Manual,Diesel,7.0,Volkswagen,DT1 3GJ
358,Mercedes-Benz CLK,https://www.autotrader.co.uk/car-details/202305047007167,3990,4.6 (331 reviews),2009,Coupe,96000.0,2.1,150.0,Automatic,Diesel,,Mercedes-Benz,DT1 3GJ
359,Suzuki Alto,https://www.autotrader.co.uk/car-details/202207278191549,2490,4.6 (163 reviews),2009,Hatchback,64000.0,1.0,68.0,Manual,Petrol,,Suzuki,DT1 3GJ
360,Vauxhall Insignia,https://www.autotrader.co.uk/car-details/202305137326133,2760,wareham (11 miles),2009,Estate,100550.0,2.0,,Manual,Diesel,5.0,Vauxhall,DT1 3GJ
361,Volkswagen CC,https://www.autotrader.co.uk/car-details/202211272050305,4250,4.1 (19 reviews) bournemouth (25 miles),2009,Saloon,89000.0,2.0,,Manual,Diesel,4.0,Volkswagen,DT1 3GJ
362,BMW 5 SERIES,https://www.autotrader.co.uk/car-details/202303165305161,2500,4.7 (100 reviews) ringwood (29 miles),2009,Saloon,192081.0,2.0,174.0,Automatic,Diesel,2.0,BMW,DT1 3GJ
363,Hyundai I10,https://www.autotrader.co.uk/car-details/202305036950245,2995,5.0 (8 reviews) bournemouth (26 miles),2009,Hatchback,65000.0,1.1,65.0,Manual,Petrol,,Hyundai,DT1 3GJ
364,Jaguar X-Type,https://www.autotrader.co.uk/car-details/202304276739308,2500,4.7 (100 reviews) ringwood (29 miles),2009,Saloon,138000.0,2.2,145.0,Automatic,Diesel,,Jaguar,DT1 3GJ
365,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305137323420,2200,yeovil (18 miles),2009,Hatchback,92250.0,1.2,79.0,Manual,Petrol,3.0,Vauxhall,DT1 3GJ
366,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305127313524,3295,4.5 (34 reviews) bournemouth (29 miles),2009,Hatchback,132000.0,1.6,118.0,Manual,Petrol,3.0,Ford,DT1 3GJ
367,Volvo C30,https://www.autotrader.co.uk/car-details/202305097178557,2495,bournemouth (25 miles),2009,Coupe,109000.0,1.6,99.0,Manual,Petrol,2.0,Volvo,DT1 3GJ
368,Mazda3,https://www.autotrader.co.uk/car-details/202302224534492,3990,4.8 (117 reviews),2009,Hatchback,82000.0,1.6,,Manual,Petrol,,Mazda3,DT1 3GJ
369,Mazda 3,https://www.autotrader.co.uk/car-details/202303305781970,4000,4.7 (100 reviews) ringwood (29 miles),2009,Hatchback,74529.0,1.6,105.0,Manual,Petrol,2.0,Mazda,DT1 3GJ
370,Fiat 500,https://www.autotrader.co.uk/car-details/202303315829608,2750,4.4 (14 reviews) bournemouth (29 miles),2009,Hatchback,111000.0,1.2,,Manual,Petrol,,Fiat,DT1 3GJ
371,Mercedes-Benz SLK,https://www.autotrader.co.uk/car-details/202304216519974,5795,4.8 (113 reviews),2009,Convertible,81714.0,1.8,,Automatic,Petrol,,Mercedes-Benz,DT1 3GJ
372,BMW 3 SERIES,https://www.autotrader.co.uk/car-details/202304276731696,6495,poole (23 miles),2009,Coupe,74000.0,2.0,168.0,Manual,Petrol,,BMW,DT1 3GJ
373,Mercedes-Benz Clc Class,https://www.autotrader.co.uk/car-details/202303215475531,4990,4.5 (85 reviews),2009,Hatchback,52000.0,1.8,,Automatic,Petrol,3.0,Mercedes-Benz,DT1 3GJ
374,Ford Focus,https://www.autotrader.co.uk/car-details/202304156307826,2995,south petherton (22 miles),2009,Hatchback,76200.0,1.8,113.0,Manual,Diesel,4.0,Ford,DT1 3GJ
375,Saab 9-3,https://www.autotrader.co.uk/car-details/202211151691781,2790,4.6 (331 reviews),2009,Estate,120000.0,1.9,,Manual,Diesel,,Saab,DT1 3GJ
376,Mercedes-Benz CLK,https://www.autotrader.co.uk/car-details/202304266687667,3490,4.6 (331 reviews),2009,Coupe,117000.0,2.1,150.0,Automatic,Diesel,,Mercedes-Benz,DT1 3GJ
377,Hyundai i20,https://www.autotrader.co.uk/car-details/202304286782041,4195,4.9 (125 reviews) ferndown (27 miles),2009,Hatchback,38000.0,1.2,,Manual,Petrol,,Hyundai,DT1 3GJ
378,Honda Jazz,https://www.autotrader.co.uk/car-details/202305057047713,2950,4.1 (19 reviews) bournemouth (25 miles),2009,Hatchback,122000.0,1.4,,Manual,Petrol,2.0,Honda,DT1 3GJ
379,Hyundai i30,https://www.autotrader.co.uk/car-details/202304266703591,2490,4.6 (331 reviews),2009,Hatchback,95000.0,1.4,,Manual,Petrol,,Hyundai,DT1 3GJ
380,Vauxhall Insignia,https://www.autotrader.co.uk/car-details/202305046991377,3390,4.6 (331 reviews),2009,Estate,123000.0,2.0,,Manual,Diesel,,Vauxhall,DT1 3GJ
381,Renault Scenic,https://www.autotrader.co.uk/car-details/202305077106942,2490,4.6 (331 reviews),2009,MPV,105000.0,1.6,,Manual,Petrol,,Renault,DT1 3GJ
382,Citroen Nemo Multispace,https://www.autotrader.co.uk/car-details/202305137346484,2395,south petherton (22 miles),2009,MPV,92950.0,1.4,,Manual,Diesel,,Citroen,DT1 3GJ
383,Mercedes-Benz B-Class,https://www.autotrader.co.uk/car-details/202302023859056,4395,4.9 (82 reviews) poole (23 miles),2009,MPV,73100.0,1.5,95.0,Manual,Petrol,,Mercedes-Benz,DT1 3GJ
384,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202304266704194,2490,4.6 (331 reviews),2009,Convertible,81000.0,1.8,138.0,Manual,Petrol,,Vauxhall,DT1 3GJ
385,Volkswagen FOX,https://www.autotrader.co.uk/car-details/202303155270274,2490,4.8 (117 reviews),2009,Hatchback,66000.0,1.2,,Manual,Petrol,,Volkswagen,DT1 3GJ
386,Toyota Auris,https://www.autotrader.co.uk/car-details/202304156306972,4950,4.6 (23 reviews) poole (23 miles),2009,Hatchback,49000.0,2.0,126.0,Manual,Diesel,2.0,Toyota,DT1 3GJ
387,SKODA Superb,https://www.autotrader.co.uk/car-details/202304176362340,5995,4.3 (12 reviews) poole (23 miles),2009,Hatchback,69000.0,2.0,,Automatic,Diesel,,SKODA,DT1 3GJ
388,Renault Megane,https://www.autotrader.co.uk/car-details/202302074039369,3750,chard (24 miles),2009,Hatchback,47500.0,1.5,,Manual,Diesel,3.0,Renault,DT1 3GJ
389,Hyundai i30,https://www.autotrader.co.uk/car-details/202305036949046,2490,4.6 (331 reviews),2009,Hatchback,114000.0,1.4,,Manual,Petrol,,Hyundai,DT1 3GJ
390,Ford Galaxy,https://www.autotrader.co.uk/car-details/202303305791693,4290,4.6 (331 reviews),2009,MPV,114000.0,2.0,138.0,Manual,Diesel,,Ford,DT1 3GJ
391,BMW 5 Series,https://www.autotrader.co.uk/car-details/202305117257085,4000,bournemouth (27 miles),2009,Saloon,134000.0,2.0,,Manual,Diesel,3.0,BMW,DT1 3GJ
392,MINI Clubman,https://www.autotrader.co.uk/car-details/202305107221364,4795,5.0 (59 reviews) christchurch (30 miles),2009,Estate,94000.0,1.6,,Manual,Petrol,,MINI,DT1 3GJ
393,Fiat Bravo,https://www.autotrader.co.uk/car-details/202303135199501,2490,4.6 (331 reviews),2009,Hatchback,107000.0,1.6,105.0,Manual,Diesel,,Fiat,DT1 3GJ
394,Jaguar X-Type,https://www.autotrader.co.uk/car-details/202302134216757,3450,4.6 (23 reviews) poole (23 miles),2009,Saloon,122000.0,2.2,143.0,Automatic,Diesel,,Jaguar,DT1 3GJ
395,BMW 1 Series,https://www.autotrader.co.uk/car-details/202305036943352,8495,4.6 (48 reviews) blandford forum (15 miles),2009,Coupe,82000.0,3.0,,Automatic,Petrol,4.0,BMW,DT1 3GJ
396,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202301243564903,4795,yeovil (23 miles),2009,Saloon,99000.0,2.1,,Automatic,Diesel,3.0,Mercedes-Benz,DT1 3GJ
397,Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202305127303399,6000,4.6 (718 reviews),2009,Hatchback,98438.0,2.0,200.0,Manual,Petrol,,Volkswagen,DT1 3GJ
398,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202304186405433,4990,4.6 (331 reviews),2009,Saloon,72000.0,2.1,170.0,Automatic,Diesel,,Mercedes-Benz,DT1 3GJ
399,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202305036940637,4795,4.9 (29 reviews) dorchester (1 mile),2009,Hatchback,84283.0,1.4,,Manual,Petrol,2.0,Volkswagen,DT1 3GJ
400,MINI Hatch,https://www.autotrader.co.uk/car-details/202212282811923,3450,bournemouth (27 miles),2009,Hatchback,89000.0,1.6,,Manual,Petrol,,MINI,DT1 3GJ
401,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304196452331,5995,4.3 (6 reviews) dorchester (5 miles),2009,Hatchback,42000.0,1.6,118.0,Manual,Petrol,,Ford,DT1 3GJ
402,Citroen C2,https://www.autotrader.co.uk/car-details/202304156314821,1995,poole (23 miles),2009,Hatchback,109000.0,1.4,72.0,Manual,Petrol,,Citroen,DT1 3GJ
403,KIA Ceed,https://www.autotrader.co.uk/car-details/202303085033040,2490,4.6 (331 reviews),2009,Estate,114000.0,1.6,88.0,Manual,Diesel,,KIA,DT1 3GJ
404,Peugeot 207,https://www.autotrader.co.uk/car-details/202304296820686,2995,5.0 (4 reviews) stoborough (16 miles),2009,Hatchback,68948.0,1.4,75.0,Manual,Petrol,,Peugeot,DT1 3GJ
405,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202305137333303,8695,4.6 (12 reviews) wincanton (24 miles),2009,Coupe,49000.0,3.0,,Automatic,Diesel,5.0,Mercedes-Benz,DT1 3GJ
406,Ford Focus,https://www.autotrader.co.uk/car-details/202305127291966,3950,bournemouth (28 miles),2009,Hatchback,70569.0,1.6,113.0,Manual,Petrol,,Ford,DT1 3GJ
407,Nissan Micra,https://www.autotrader.co.uk/car-details/202305067075795,3495,wimborne (23 miles),2009,Hatchback,65511.0,1.2,79.0,Manual,Petrol,6.0,Nissan,DT1 3GJ
408,Land Rover Range Rover Sport,https://www.autotrader.co.uk/car-details/202303315823410,9475,4.1 (1045 reviews),2009,SUV,86757.0,3.0,,Automatic,Diesel,,Land,DT1 3GJ
409,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304226546991,5995,4.9 (30 reviews) wimborne (19 miles),2009,Hatchback,64000.0,1.4,94.0,Automatic,Petrol,,Ford,DT1 3GJ
410,Jaguar X-Type,https://www.autotrader.co.uk/car-details/202304156306956,6950,4.6 (23 reviews) poole (23 miles),2009,Saloon,37000.0,2.2,143.0,Automatic,Diesel,,Jaguar,DT1 3GJ
411,Nissan Micra,https://www.autotrader.co.uk/car-details/202302274698230,5795,4.7 (37 reviews) ringwood (28 miles),2009,Hatchback,40900.0,1.4,87.0,Automatic,Petrol,2.0,Nissan,DT1 3GJ
412,Hyundai i30,https://www.autotrader.co.uk/car-details/202304076073799,3490,4.8 (117 reviews),2009,Hatchback,89000.0,1.4,,Manual,Petrol,,Hyundai,DT1 3GJ
413,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304035931024,6750,4.7 (124 reviews),2009,Saloon,94000.0,3.0,,Automatic,Diesel,,BMW,DT1 3GJ
414,KIA Sportage,https://www.autotrader.co.uk/car-details/202211171771816,3490,4.6 (331 reviews),2009,SUV,90000.0,2.0,138.0,Manual,Diesel,,KIA,DT1 3GJ
415,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202210241022954,5913,4.8 (450 reviews),2009,Coupe,108238.0,3.0,,Automatic,Diesel,,Mercedes-Benz,DT1 3GJ
416,Honda Jazz,https://www.autotrader.co.uk/car-details/202304045964915,4995,5.0 (2 reviews) wareham (16 miles),2009,Hatchback,67518.0,1.4,,Manual,Petrol,,Honda,DT1 3GJ
417,Mercedes-Benz SLK,https://www.autotrader.co.uk/car-details/202304256644006,8280,5.0 (73 reviews) merriott (21 miles),2009,Convertible,45000.0,1.8,,Automatic,Petrol,,Mercedes-Benz,DT1 3GJ
418,Volkswagen Beetle,https://www.autotrader.co.uk/car-details/202305087136943,4498,bournemouth (27 miles),2009,Convertible,68000.0,1.4,,Manual,Petrol,,Volkswagen,DT1 3GJ
419,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202304296817229,1995,4.4 (14 reviews) bournemouth (29 miles),2009,Hatchback,119000.0,1.6,113.0,Manual,Petrol,3.0,Vauxhall,DT1 3GJ
420,Honda Civic,https://www.autotrader.co.uk/car-details/202302274687649,4999,4.9 (94 reviews),2009,Hatchback,101000.0,2.0,197.0,Manual,Petrol,6.0,Honda,DT1 3GJ
421,Mercedes-Benz A Class,https://www.autotrader.co.uk/car-details/202305087128700,1695,yeovil (18 miles),2009,Hatchback,134330.0,1.5,95.0,Manual,Petrol,3.0,Mercedes-Benz,DT1 3GJ
422,Volkswagen Tiguan,https://www.autotrader.co.uk/car-details/202303165295693,7905,4.6 (131 reviews),2009,SUV,53476.0,2.0,,Automatic,Diesel,2.0,Volkswagen,DT1 3GJ
423,Toyota Prius,https://www.autotrader.co.uk/car-details/202302234567375,5390,4.6 (163 reviews),2009,Hatchback,96000.0,1.5,77.0,Automatic,Petrol Hybrid,,Toyota,DT1 3GJ
