,name_1,link_1,price_1,seller_1,year_1,body_1,mileage_1,engine_1,BHP_1,transmission_1,fuel_1,owners_1,brand_1,postcode_1
0,Renault Clio,https://www.autotrader.co.uk/car-details/202304246601562,1199,4.3 (12 reviews) leighton buzzard (9 miles),2005,Hatchback,61000,1.1,75.0,Manual,Petrol,,Renault,MK3 6JS
1,Vauxhall Tigra,https://www.autotrader.co.uk/car-details/202304306843491,1009,3.7 (61 reviews) milton keynes (7 miles),2005,Convertible,76200,1.4,89.0,Manual,Petrol,8.0,Vauxhall,MK3 6JS
2,Renault Kangoo,https://www.autotrader.co.uk/car-details/202304186404459,2490,4.6 (298 reviews) milton keynes (6 miles),2005,MPV,73000,1.5,83.0,Manual,Diesel,,Renault,MK3 6JS
3,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202304216517854,1309,3.7 (61 reviews) milton keynes (7 miles),2005,Hatchback,118000,1.2,55.0,Manual,Petrol,7.0,Volkswagen,MK3 6JS
4,Vauxhall Agila,https://www.autotrader.co.uk/car-details/202304156319609,1049,3.7 (61 reviews) milton keynes (7 miles),2005,MPV,115267,1.2,79.0,Manual,Petrol,4.0,Vauxhall,MK3 6JS
5,MINI Hatch,https://www.autotrader.co.uk/car-details/202305046991297,2490,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,74000,1.6,,Manual,Petrol,,MINI,MK3 6JS
6,Audi A3,https://www.autotrader.co.uk/car-details/202304296812358,1049,3.7 (61 reviews) milton keynes (7 miles),2005,Hatchback,181200,1.9,104.0,Manual,Diesel,3.0,Audi,MK3 6JS
7,MINI Convertible,https://www.autotrader.co.uk/car-details/202304146276631,2990,4.6 (298 reviews) milton keynes (6 miles),2005,Convertible,62000,1.6,,Manual,Petrol,,MINI,MK3 6JS
8,Honda Civic,https://www.autotrader.co.uk/car-details/202303295748800,1709,3.7 (61 reviews) milton keynes (7 miles),2005,Hatchback,138350,1.6,108.0,Automatic,Petrol,5.0,Honda,MK3 6JS
9,Honda Jazz,https://www.autotrader.co.uk/car-details/202304126219920,1300,4.9 (10 reviews) milton keynes (5 miles),2005,Hatchback,129878,1.4,82.0,Manual,Petrol,2.0,Honda,MK3 6JS
10,Renault Clio,https://www.autotrader.co.uk/car-details/202302224535097,1990,4.8 (116 reviews) bedford (7 miles),2005,Hatchback,72000,1.2,75.0,Manual,Petrol,,Renault,MK3 6JS
11,Mazda3,https://www.autotrader.co.uk/car-details/202302053961585,2599,4.7 (34 reviews) milton keynes (4 miles),2005,Hatchback,72000,2.0,147.0,Manual,Petrol,,Mazda3,MK3 6JS
12,BMW 3 Series,https://www.autotrader.co.uk/car-details/202305036948304,2499,3.8 (34 reviews) leighton buzzard (9 miles),2005,Saloon,89978,2.0,,Automatic,Diesel,2.0,BMW,MK3 6JS
13,BMW 3 Series,https://www.autotrader.co.uk/car-details/202212072341385,2359,3.7 (61 reviews) milton keynes (7 miles),2005,Saloon,167767,3.0,,Manual,Diesel,4.0,BMW,MK3 6JS
14,Renault Clio,https://www.autotrader.co.uk/car-details/202211081483778,1990,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,64000,1.2,75.0,Manual,Petrol,,Renault,MK3 6JS
15,BMW 3 Series,https://www.autotrader.co.uk/car-details/202303105098095,2909,3.7 (61 reviews) milton keynes (7 miles),2005,Coupe,145260,3.0,231.0,Automatic,Petrol,,BMW,MK3 6JS
16,Toyota Yaris,https://www.autotrader.co.uk/car-details/202302224521113,2490,4.8 (116 reviews) bedford (7 miles),2005,Hatchback,62000,1.0,67.0,Manual,Petrol,,Toyota,MK3 6JS
17,Renault Megane,https://www.autotrader.co.uk/car-details/202303024829821,1990,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,89000,1.6,115.0,Manual,Petrol,,Renault,MK3 6JS
18,Volkswagen Golf Plus,https://www.autotrader.co.uk/car-details/202304015864475,1499,3.8 (34 reviews) leighton buzzard (9 miles),2005,Hatchback,135700,1.9,103.0,Manual,Diesel,6.0,Volkswagen,MK3 6JS
19,MINI Hatch,https://www.autotrader.co.uk/car-details/202304206494247,2490,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,92000,1.6,,Manual,Petrol,,MINI,MK3 6JS
20,Ford Mondeo,https://www.autotrader.co.uk/car-details/202303075000504,999,4.1 (21 reviews) leighton buzzard (8 miles),2005,Hatchback,129000,2.0,143.0,Manual,Petrol,,Ford,MK3 6JS
21,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304286773219,4309,3.7 (61 reviews) milton keynes (7 miles),2005,Saloon,125925,3.0,,Automatic,Petrol,9.0,BMW,MK3 6JS
22,Land Rover Freelander,https://www.autotrader.co.uk/car-details/202304116180071,2995,bedford (7 miles),2005,SUV,60000,1.8,,Manual,Petrol,4.0,Land,MK3 6JS
23,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305036948903,2499,3.8 (34 reviews) leighton buzzard (9 miles),2005,Hatchback,42500,1.4,89.0,Manual,Petrol,3.0,Vauxhall,MK3 6JS
24,Mercedes-Benz CLK,https://www.autotrader.co.uk/car-details/202304186417061,3000,4.7 (34 reviews) milton keynes (4 miles),2005,Coupe,100000,2.1,150.0,Automatic,Diesel,,Mercedes-Benz,MK3 6JS
25,Audi TT,https://www.autotrader.co.uk/car-details/202304276742978,1809,3.7 (61 reviews) milton keynes (7 miles),2005,Convertible,91151,1.8,150.0,Manual,Petrol,4.0,Audi,MK3 6JS
26,BMW 5 Series,https://www.autotrader.co.uk/car-details/202304196443722,3490,4.6 (298 reviews) milton keynes (6 miles),2005,Saloon,110000,3.0,,Automatic,Diesel,,BMW,MK3 6JS
27,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202304025877226,2299,4.9 (10 reviews) milton keynes (5 miles),2005,Hatchback,38060,1.2,79.0,Manual,Petrol,3.0,Vauxhall,MK3 6JS
28,Mitsubishi Shogun Sport,https://www.autotrader.co.uk/car-details/202303255626238,2300,aylesbury (10 miles),2005,SUV,90000,2.5,114.0,Manual,Diesel,,Mitsubishi,MK3 6JS
29,Renault Clio,https://www.autotrader.co.uk/car-details/202305047020414,1795,4.1 (44 reviews) milton keynes (1 mile),2005,Hatchback,68450,1.2,75.0,Manual,Petrol,2.0,Renault,MK3 6JS
30,BMW 3 Series,https://www.autotrader.co.uk/car-details/202303275654475,2359,3.7 (61 reviews) milton keynes (7 miles),2005,Saloon,182308,3.0,,Automatic,Petrol,5.0,BMW,MK3 6JS
31,Nissan Micra,https://www.autotrader.co.uk/car-details/202303044888382,2490,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,32000,1.2,79.0,Manual,Petrol,,Nissan,MK3 6JS
32,Ford Focus,https://www.autotrader.co.uk/car-details/202304176388506,3000,4.0 (47 reviews) milton keynes (1 mile),2005,Hatchback,29750,1.6,99.0,Manual,Petrol,,Ford,MK3 6JS
33,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202303145234404,2799,4.7 (34 reviews) milton keynes (4 miles),2005,Hatchback,104000,2.0,138.0,Manual,Diesel,2.0,Volkswagen,MK3 6JS
34,Volkswagen Sharan,https://www.autotrader.co.uk/car-details/202304266692661,3890,4.7 (118 reviews) milton keynes (4 miles),2005,MPV,87476,1.9,130.0,Manual,Diesel,3.0,Volkswagen,MK3 6JS
35,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202302023854683,2990,4.8 (116 reviews) bedford (7 miles),2005,Hatchback,58000,1.3,70.0,Manual,Diesel,,Vauxhall,MK3 6JS
36,BMW 5 Series,https://www.autotrader.co.uk/car-details/202303175342238,3209,3.7 (61 reviews) milton keynes (7 miles),2005,Estate,188709,3.0,,Automatic,Diesel,5.0,BMW,MK3 6JS
37,Honda Jazz,https://www.autotrader.co.uk/car-details/202304286781608,3499,3.8 (34 reviews) leighton buzzard (9 miles),2005,Hatchback,68000,1.4,82.0,Automatic,Petrol,,Honda,MK3 6JS
38,Nissan Almera,https://www.autotrader.co.uk/car-details/202304146280691,2490,4.8 (116 reviews) bedford (7 miles),2005,Hatchback,49000,1.5,89.0,Manual,Petrol,,Nissan,MK3 6JS
39,Lexus GS 300,https://www.autotrader.co.uk/car-details/202209250095096,3850,newport pagnell (6 miles),2005,Saloon,154000,3.0,245.0,Automatic,Petrol,3.0,Lexus,MK3 6JS
40,Renault Megane,https://www.autotrader.co.uk/car-details/202304276748424,2490,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,67000,1.6,111.0,Manual,Petrol,,Renault,MK3 6JS
41,Nissan Almera,https://www.autotrader.co.uk/car-details/202303024830547,2490,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,59000,1.5,89.0,Manual,Petrol,,Nissan,MK3 6JS
42,BMW 1 Series,https://www.autotrader.co.uk/car-details/202212052282746,2495,4.7 (51 reviews) milton keynes (3 miles),2005,Hatchback,110100,1.6,,Manual,Petrol,,BMW,MK3 6JS
43,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202302023863288,4799,4.8 (71 reviews) leighton buzzard (8 miles),2005,Hatchback,116504,2.0,197.0,Manual,Petrol,,Volkswagen,MK3 6JS
44,Toyota Land Cruiser,https://www.autotrader.co.uk/car-details/202206297296462,6499,3.8 (34 reviews) leighton buzzard (9 miles),2005,SUV,123800,3.0,,Automatic,Diesel,,Toyota,MK3 6JS
45,Nissan Micra,https://www.autotrader.co.uk/car-details/202304196443373,2490,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,70000,1.0,64.0,Manual,Petrol,,Nissan,MK3 6JS
46,Hyundai Tucson,https://www.autotrader.co.uk/car-details/202304035928780,2995,4.9 (26 reviews) milton keynes (2 miles),2005,SUV,84500,2.0,111.0,Manual,Diesel,3.0,Hyundai,MK3 6JS
47,Nissan Micra,https://www.autotrader.co.uk/car-details/202303225500624,2490,4.6 (298 reviews) milton keynes (6 miles),2005,Hatchback,93000,1.2,79.0,Manual,Petrol,,Nissan,MK3 6JS
48,Porsche Boxster,https://www.autotrader.co.uk/car-details/202305016881475,9500,milton keynes (6 miles),2005,Convertible,107825,2.7,245.0,Automatic,Petrol,,Porsche,MK3 6JS
49,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202304256650462,2350,milton keynes (2 miles),2005,Hatchback,172000,2.0,198.0,Manual,Petrol,6.0,Volkswagen,MK3 6JS
50,Volvo V70,https://www.autotrader.co.uk/car-details/202302254634310,4950,5.0 (30 reviews) leighton buzzard (9 miles),2005,Estate,98372,2.4,163.0,Automatic,Diesel,2.0,Volvo,MK3 6JS
51,Smart Roadster,https://www.autotrader.co.uk/car-details/202305057067701,7500,leighton buzzard (8 miles),2005,Convertible,49822,0.7,101.0,Automatic,Petrol,2.0,Smart,MK3 6JS
52,MINI Hatch,https://www.autotrader.co.uk/car-details/202305016877016,2990,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,67000,1.6,,Manual,Petrol,,MINI,MK3 6JS
53,Mazda3,https://www.autotrader.co.uk/car-details/202305047015687,990,5.0 (1 review) milton keynes (2 miles),2006,Hatchback,111594,1.6,103.0,Manual,Petrol,5.0,Mazda3,MK3 6JS
54,Jaguar S-Type,https://www.autotrader.co.uk/car-details/202304256647933,990,4.6 (298 reviews) milton keynes (6 miles),2006,Saloon,111000,2.7,206.0,Automatic,Diesel,,Jaguar,MK3 6JS
55,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202305077112149,1790,4.6 (298 reviews) milton keynes (6 miles),2006,Saloon,137000,2.1,150.0,Automatic,Diesel,,Mercedes-Benz,MK3 6JS
56,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305077103711,1049,3.7 (61 reviews) milton keynes (7 miles),2006,Convertible,102000,1.8,138.0,Manual,Petrol,7.0,Vauxhall,MK3 6JS
57,Volkswagen Beetle,https://www.autotrader.co.uk/car-details/202304156302741,1899,4.9 (10 reviews) milton keynes (5 miles),2006,Convertible,93058,1.4,,Manual,Petrol,4.0,Volkswagen,MK3 6JS
58,Peugeot 207,https://www.autotrader.co.uk/car-details/202302284720786,1499,3.8 (34 reviews) leighton buzzard (9 miles),2006,Hatchback,80200,1.4,90.0,Manual,Petrol,5.0,Peugeot,MK3 6JS
59,BMW 3 Series,https://www.autotrader.co.uk/car-details/202303185367992,2259,3.7 (61 reviews) milton keynes (7 miles),2006,Saloon,146470,2.5,,Automatic,Petrol,12.0,BMW,MK3 6JS
60,Suzuki Swift,https://www.autotrader.co.uk/car-details/202303225507218,1990,4.8 (116 reviews) bedford (7 miles),2006,Hatchback,99000,1.3,91.0,Manual,Petrol,,Suzuki,MK3 6JS
61,Toyota Celica,https://www.autotrader.co.uk/car-details/202305057039769,2489,4.9 (47 reviews) buckingham (8 miles),2006,Coupe,101000,1.8,140.0,Manual,Petrol,8.0,Toyota,MK3 6JS
62,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202304126219124,1899,4.3 (12 reviews) leighton buzzard (9 miles),2006,Hatchback,119000,1.4,74.0,Manual,Petrol,,Volkswagen,MK3 6JS
63,Ford KA,https://www.autotrader.co.uk/car-details/202210120651748,1490,4.8 (116 reviews) bedford (7 miles),2006,Hatchback,57000,1.3,69.0,Manual,Petrol,,Ford,MK3 6JS
64,Peugeot 207,https://www.autotrader.co.uk/car-details/202305046990872,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,67000,1.4,75.0,Manual,Petrol,,Peugeot,MK3 6JS
65,Suzuki Ignis,https://www.autotrader.co.uk/car-details/202304066036969,2390,4.8 (116 reviews) bedford (7 miles),2006,Hatchback,75000,1.3,93.0,Manual,Petrol,,Suzuki,MK3 6JS
66,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202302074012748,1990,4.8 (116 reviews) bedford (7 miles),2006,Hatchback,73000,1.4,89.0,Manual,Petrol,,Vauxhall,MK3 6JS
67,Saab 9-3,https://www.autotrader.co.uk/car-details/202303285710138,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Convertible,114000,2.0,150.0,Manual,Petrol,,Saab,MK3 6JS
68,Vauxhall Meriva,https://www.autotrader.co.uk/car-details/202304196443986,2490,4.6 (298 reviews) milton keynes (6 miles),2006,MPV,63000,1.4,89.0,Manual,Petrol,,Vauxhall,MK3 6JS
69,Peugeot 107,https://www.autotrader.co.uk/car-details/202304176363736,1709,3.7 (61 reviews) milton keynes (7 miles),2006,Hatchback,89000,1.0,,Manual,Petrol,4.0,Peugeot,MK3 6JS
70,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304226569322,1999,4.9 (10 reviews) milton keynes (5 miles),2006,Hatchback,64210,1.4,79.0,Manual,Petrol,5.0,Ford,MK3 6JS
71,Citroen C1,https://www.autotrader.co.uk/car-details/202305057057916,2000,4.1 (44 reviews) milton keynes (1 mile),2006,Hatchback,48755,1.0,,Manual,Petrol,3.0,Citroen,MK3 6JS
72,Saab 9-3,https://www.autotrader.co.uk/car-details/202303085027503,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Estate,117000,1.8,120.0,Manual,Petrol,,Saab,MK3 6JS
73,Daihatsu Terios,https://www.autotrader.co.uk/car-details/202212262781692,2500,4.9 (28 reviews) leighton buzzard (9 miles),2006,SUV,94800,1.3,85.0,Automatic,Petrol,5.0,Daihatsu,MK3 6JS
74,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202304166331458,1250,5.0 (2 reviews) leighton buzzard (9 miles),2006,MPV,129000,1.6,,Manual,Petrol,3.0,Vauxhall,MK3 6JS
75,Renault Megane,https://www.autotrader.co.uk/car-details/202302114169057,1995,4.9 (92 reviews) milton keynes (3 miles),2006,Hatchback,113567,1.9,130.0,Manual,Diesel,4.0,Renault,MK3 6JS
76,Vauxhall Corsa Van,https://www.autotrader.co.uk/car-details/202305036962915,2868,4.8 (116 reviews) bedford (7 miles),2006,,62000,1.3,69.0,Manual,Diesel,,Vauxhall,MK3 6JS
77,Peugeot 207,https://www.autotrader.co.uk/car-details/202304256646585,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,63000,1.6,110.0,Manual,Petrol,,Peugeot,MK3 6JS
78,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202303175339911,2495,4.7 (18 reviews) newport pagnell (6 miles),2006,MPV,111000,1.9,150.0,Manual,Diesel,,Vauxhall,MK3 6JS
79,Suzuki Swift,https://www.autotrader.co.uk/car-details/202304035913297,2495,4.7 (51 reviews) milton keynes (3 miles),2006,Hatchback,99050,1.5,101.0,Manual,Petrol,3.0,Suzuki,MK3 6JS
80,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202304236576872,3009,3.7 (61 reviews) milton keynes (7 miles),2006,Saloon,106308,3.0,221.0,Automatic,Diesel,2.0,Mercedes-Benz,MK3 6JS
81,Jaguar X-Type,https://www.autotrader.co.uk/car-details/202301233518424,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Saloon,98000,2.5,194.0,Manual,Petrol,,Jaguar,MK3 6JS
82,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305046989022,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,113000,1.8,123.0,Automatic,Petrol,,Vauxhall,MK3 6JS
83,Peugeot 206,https://www.autotrader.co.uk/car-details/202303305789495,3490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,56000,1.6,110.0,Automatic,Petrol,,Peugeot,MK3 6JS
84,Suzuki Ignis,https://www.autotrader.co.uk/car-details/202302023854203,3290,4.8 (116 reviews) bedford (7 miles),2006,Hatchback,87000,1.5,98.0,Automatic,Petrol,,Suzuki,MK3 6JS
85,Nissan Micra,https://www.autotrader.co.uk/car-details/202304106148358,1999,3.8 (34 reviews) leighton buzzard (9 miles),2006,Hatchback,71300,1.2,79.0,Manual,Petrol,2.0,Nissan,MK3 6JS
86,Honda Jazz,https://www.autotrader.co.uk/car-details/202304266704123,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,89000,1.4,82.0,Manual,Petrol,,Honda,MK3 6JS
87,Toyota RAV4,https://www.autotrader.co.uk/car-details/202303205433669,4990,4.8 (116 reviews) bedford (7 miles),2006,SUV,90000,2.2,175.0,Manual,Diesel,,Toyota,MK3 6JS
88,Mazda3,https://www.autotrader.co.uk/car-details/202302023859597,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,102000,1.6,103.0,Manual,Petrol,,Mazda3,MK3 6JS
89,Toyota Corolla,https://www.autotrader.co.uk/car-details/202212062322623,2290,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,121000,1.6,109.0,Manual,Petrol,,Toyota,MK3 6JS
90,Ford Fusion,https://www.autotrader.co.uk/car-details/202301293720311,2000,4.7 (34 reviews) milton keynes (4 miles),2006,Hatchback,76000,1.4,79.0,Manual,Petrol,3.0,Ford,MK3 6JS
91,Honda Jazz,https://www.autotrader.co.uk/car-details/202302214484164,2695,4.9 (26 reviews) milton keynes (2 miles),2006,Hatchback,98000,1.4,82.0,Manual,Petrol,5.0,Honda,MK3 6JS
92,Ford Fusion,https://www.autotrader.co.uk/car-details/202208158808921,2190,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,90000,1.6,99.0,Manual,Petrol,,Ford,MK3 6JS
93,Ford Focus C-Max,https://www.autotrader.co.uk/car-details/202303215470794,2990,4.8 (116 reviews) bedford (7 miles),2006,MPV,83000,2.0,143.0,Automatic,Petrol,,Ford,MK3 6JS
94,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304066028479,2500,4.7 (51 reviews) milton keynes (3 miles),2006,Saloon,104850,2.0,,Manual,Diesel,3.0,BMW,MK3 6JS
95,Saab 9-3,https://www.autotrader.co.uk/car-details/202304256649212,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Saloon,111000,2.0,175.0,Automatic,Petrol,,Saab,MK3 6JS
96,Citroen Xsara Picasso,https://www.autotrader.co.uk/car-details/202303185381933,2000,4.1 (44 reviews) milton keynes (1 mile),2006,MPV,84937,2.0,137.0,Automatic,Petrol,,Citroen,MK3 6JS
97,Vauxhall Tigra,https://www.autotrader.co.uk/car-details/202206227051591,1499,3.8 (34 reviews) leighton buzzard (9 miles),2006,Convertible,87150,1.8,123.0,Manual,Petrol,6.0,Vauxhall,MK3 6JS
98,Honda Jazz,https://www.autotrader.co.uk/car-details/202305036970465,2200,milton keynes (1 mile),2006,Hatchback,109000,1.4,82.0,Manual,Petrol,2.0,Honda,MK3 6JS
99,Honda Civic,https://www.autotrader.co.uk/car-details/202303205433301,1750,3.8 (34 reviews) leighton buzzard (9 miles),2006,Hatchback,147500,1.8,138.0,Manual,Petrol,4.0,Honda,MK3 6JS
100,Honda Civic,https://www.autotrader.co.uk/car-details/202304106145785,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,123000,1.8,138.0,Manual,Petrol,,Honda,MK3 6JS
101,BMW Z4,https://www.autotrader.co.uk/car-details/202304025882952,3049,3.7 (61 reviews) milton keynes (7 miles),2006,Convertible,92278,2.0,,Manual,Petrol,4.0,BMW,MK3 6JS
102,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202303195402899,4000,4.7 (34 reviews) milton keynes (4 miles),2006,Hatchback,120000,2.0,198.0,Manual,Petrol,,Volkswagen,MK3 6JS
103,Toyota Avensis,https://www.autotrader.co.uk/car-details/202305016877104,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,111000,1.8,127.0,Manual,Petrol,,Toyota,MK3 6JS
104,Fiat Grande Punto,https://www.autotrader.co.uk/car-details/202305026920514,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,75000,1.4,77.0,Manual,Petrol,,Fiat,MK3 6JS
105,Toyota Yaris,https://www.autotrader.co.uk/car-details/202304186419767,2995,4.9 (92 reviews) milton keynes (3 miles),2006,Hatchback,82941,1.0,67.0,Manual,Petrol,4.0,Toyota,MK3 6JS
106,KIA Picanto,https://www.autotrader.co.uk/car-details/202301243567182,2490,4.8 (116 reviews) bedford (7 miles),2006,Hatchback,58000,1.1,64.0,Manual,Petrol,,KIA,MK3 6JS
107,Smart Fortwo,https://www.autotrader.co.uk/car-details/202302214487586,3490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,30000,0.7,61.0,Automatic,Petrol,,Smart,MK3 6JS
108,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202302204461845,2390,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,105000,1.6,103.0,Manual,Petrol,,Vauxhall,MK3 6JS
109,Jaguar XJ,https://www.autotrader.co.uk/car-details/202304226549423,3950,milton keynes (4 miles),2006,Saloon,64900,2.7,204.0,Automatic,Diesel,5.0,Jaguar,MK3 6JS
110,Subaru Outback,https://www.autotrader.co.uk/car-details/202304186415406,4490,4.8 (116 reviews) bedford (7 miles),2006,Estate,96000,2.5,162.0,Automatic,Petrol,,Subaru,MK3 6JS
111,Volvo V50,https://www.autotrader.co.uk/car-details/202305026930739,1995,4.9 (26 reviews) milton keynes (2 miles),2006,Estate,175900,2.0,136.0,Manual,Diesel,5.0,Volvo,MK3 6JS
112,Mercedes-Benz CLS,https://www.autotrader.co.uk/car-details/202304276748885,4490,4.6 (298 reviews) milton keynes (6 miles),2006,Saloon,96000,3.0,221.0,Automatic,Diesel,,Mercedes-Benz,MK3 6JS
113,Citroen Xsara Picasso,https://www.autotrader.co.uk/car-details/202305057046305,1990,4.6 (298 reviews) milton keynes (6 miles),2006,MPV,104000,1.6,92.0,Manual,Diesel,,Citroen,MK3 6JS
114,Toyota Corolla,https://www.autotrader.co.uk/car-details/202305016884753,2495,4.0 (14 reviews) milton keynes (1 mile),2006,Hatchback,82500,1.6,109.0,Manual,Petrol,2.0,Toyota,MK3 6JS
115,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202304276728127,1499,4.9 (10 reviews) milton keynes (5 miles),2006,Hatchback,134500,1.2,65.0,Manual,Petrol,7.0,Volkswagen,MK3 6JS
116,Peugeot 206 CC,https://www.autotrader.co.uk/car-details/202304246617075,1499,milton keynes (5 miles),2006,Convertible,96571,1.6,110.0,Manual,Diesel,,Peugeot,MK3 6JS
117,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304106154431,2995,milton keynes (1 mile),2006,Convertible,117887,2.0,150.0,Automatic,Petrol,,BMW,MK3 6JS
118,Suzuki Wagon R,https://www.autotrader.co.uk/car-details/202305016877210,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,52000,1.2,79.0,Manual,Petrol,,Suzuki,MK3 6JS
119,Volkswagen Beetle,https://www.autotrader.co.uk/car-details/202304206489580,3499,4.6 (34 reviews) milton keynes (7 miles),2006,Hatchback,76700,2.0,,Automatic,Petrol,3.0,Volkswagen,MK3 6JS
120,Mitsubishi L200,https://www.autotrader.co.uk/car-details/202303115140637,6990,4.6 (298 reviews) milton keynes (6 miles),2006,Pickup,118000,2.5,134.0,Automatic,Diesel,,Mitsubishi,MK3 6JS
121,Renault Megane,https://www.autotrader.co.uk/car-details/202303064958752,3790,4.8 (116 reviews) bedford (7 miles),2006,Estate,61000,1.6,111.0,Automatic,Petrol,,Renault,MK3 6JS
122,Citroen C2,https://www.autotrader.co.uk/car-details/202302144257887,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,74000,1.1,59.0,Manual,Petrol,,Citroen,MK3 6JS
123,Audi A4,https://www.autotrader.co.uk/car-details/202302274687593,2499,3.8 (34 reviews) leighton buzzard (9 miles),2006,Saloon,129250,2.0,128.0,Manual,Petrol,3.0,Audi,MK3 6JS
124,Ford Focus C-Max,https://www.autotrader.co.uk/car-details/202304246623662,2800,4.0 (47 reviews) milton keynes (1 mile),2006,MPV,47890,1.6,113.0,Manual,Petrol,2.0,Ford,MK3 6JS
125,Peugeot 206 SW,https://www.autotrader.co.uk/car-details/202303024829155,3490,4.6 (298 reviews) milton keynes (6 miles),2006,Estate,79000,1.6,110.0,Automatic,Petrol,,Peugeot,MK3 6JS
126,Fiat Panda,https://www.autotrader.co.uk/car-details/202304015867087,2490,4.6 (298 reviews) milton keynes (6 miles),2006,Hatchback,54000,1.1,54.0,Manual,Petrol,,Fiat,MK3 6JS
127,SKODA Fabia,https://www.autotrader.co.uk/car-details/202304045947878,2199,4.7 (34 reviews) milton keynes (4 miles),2006,Estate,90000,1.2,64.0,Manual,Petrol,2.0,SKODA,MK3 6JS
128,Mazda RX-8,https://www.autotrader.co.uk/car-details/202304136256835,5500,aylesbury (10 miles),2006,Coupe,51000,1.3,228.0,Manual,Petrol,4.0,Mazda,MK3 6JS
129,Nissan Micra,https://www.autotrader.co.uk/car-details/202304156321226,1995,4.9 (26 reviews) milton keynes (2 miles),2006,Hatchback,118400,1.2,79.0,Manual,Petrol,8.0,Nissan,MK3 6JS
130,Hyundai Amica,https://www.autotrader.co.uk/car-details/202304045954227,1995,4.7 (51 reviews) milton keynes (3 miles),2006,Hatchback,54650,1.1,62.0,Manual,Petrol,,Hyundai,MK3 6JS
131,Mazda 3,https://www.autotrader.co.uk/car-details/202302194424928,1999,4.8 (71 reviews) leighton buzzard (8 miles),2006,Hatchback,133894,1.6,105.0,Manual,Petrol,,Mazda,MK3 6JS
132,Porsche Boxster,https://www.autotrader.co.uk/car-details/202303064958426,8799,4.1 (21 reviews) leighton buzzard (8 miles),2006,Convertible,104000,2.7,240.0,Manual,Petrol,,Porsche,MK3 6JS
133,Audi A6 Saloon,https://www.autotrader.co.uk/car-details/202302204472723,3750,4.6 (34 reviews) milton keynes (7 miles),2006,Saloon,110150,2.0,168.0,Automatic,Petrol,4.0,Audi,MK3 6JS
134,Mitsubishi Shogun,https://www.autotrader.co.uk/car-details/202202232859773,5499,3.8 (34 reviews) leighton buzzard (9 miles),2006,SUV,112000,3.5,200.0,Automatic,Petrol,5.0,Mitsubishi,MK3 6JS
